,blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,address,postal_code
1620,147,POTONG PASIR AVE 1,2,1985,N,Y,N,N,N,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,147 POTONG PASIR AVE 1,350147
1621,147,RIVERVALE CRES,17,1998,Y,N,N,Y,N,N,SK,96,0,0,0,0,0,96,0,0,0,0,0,0,147 RIVERVALE CRES,540147
1622,147,SERANGOON NTH AVE 1,13,1986,Y,Y,N,N,N,N,SGN,167,0,0,95,72,0,0,0,0,0,0,0,0,147 SERANGOON NTH AVE 1,550147
1623,147,SIMEI ST 2,4,1987,Y,N,N,N,N,N,TAP,28,0,0,0,0,0,28,0,0,0,0,0,0,147 SIMEI ST 2,520147
1624,147,SILAT AVE,4,1982,Y,Y,N,N,N,N,BM,12,0,0,8,4,0,0,0,0,0,0,0,0,147 SILAT AVE,160147
1625,147,TAMPINES AVE 5,9,1984,Y,N,N,Y,N,N,TAP,92,0,0,0,0,0,92,0,0,0,0,0,0,147 TAMPINES AVE 5,521147
1626,147,WOODLANDS ST 13,4,1984,Y,N,N,N,N,N,WL,32,0,0,0,0,0,0,0,0,0,0,0,32,147 WOODLANDS ST 13,730147
1627,147,YISHUN ST 11,12,1984,Y,N,N,N,N,N,YS,110,0,0,64,44,0,0,0,0,0,0,2,0,147 YISHUN ST 11,760147
1628,147A,LOR 2 TOA PAYOH,1,2005,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,147A LOR 2 TOA PAYOH,311147
1629,147B,LOR 2 TOA PAYOH,1,2005,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,147B LOR 2 TOA PAYOH,312147
1630,148,BEDOK RESERVOIR RD,13,1986,Y,Y,N,N,N,N,BD,120,0,0,0,120,0,0,0,0,0,0,0,0,148 BEDOK RESERVOIR RD,470148
1631,148,BISHAN ST 11,10,1987,Y,N,N,N,N,N,BH,81,0,0,18,18,0,0,45,0,0,0,0,0,148 BISHAN ST 11,570148
1632,148,BT BATOK WEST AVE 6,12,1983,Y,N,N,Y,N,N,BB,131,0,0,108,22,1,0,0,0,0,0,0,0,148 BT BATOK WEST AVE 6,650148
1633,148,GANGSA RD,12,1987,Y,N,N,N,N,N,BP,110,0,0,66,44,0,0,0,0,0,0,0,0,148 GANGSA RD,670148
1634,148,LOR 1 TOA PAYOH,11,1971,Y,Y,N,N,N,N,TP,180,0,0,0,0,0,0,0,0,0,180,0,0,148 LOR 1 TOA PAYOH,310148
1635,148,MEI LING ST,25,1994,Y,N,N,N,N,N,QT,110,0,0,0,0,0,110,0,0,0,0,0,0,148 MEI LING ST,140148
1636,148,PASIR RIS ST 13,8,1993,Y,N,N,Y,N,N,PRC,56,0,0,0,42,14,0,0,0,0,0,0,0,148 PASIR RIS ST 13,510148
1637,148,POTONG PASIR AVE 1,4,1985,Y,Y,N,N,N,N,TP,46,0,0,32,13,0,0,0,0,0,0,1,0,148 POTONG PASIR AVE 1,350148
1638,148,RIVERVALE CRES,16,1998,Y,N,N,N,N,N,SK,123,0,0,0,32,91,0,0,0,0,0,0,0,148 RIVERVALE CRES,540148
1639,148,SERANGOON NTH AVE 1,4,1986,Y,N,N,N,N,N,SGN,48,0,0,0,0,0,48,0,0,0,0,0,0,148 SERANGOON NTH AVE 1,550148
1640,148,SILAT AVE,13,1982,Y,Y,N,N,N,N,BM,116,0,0,89,24,1,2,0,0,0,0,0,0,148 SILAT AVE,160148
1641,148,SIMEI ST 1,11,1987,Y,N,N,Y,N,N,TAP,100,0,0,0,54,46,0,0,0,0,0,0,0,148 SIMEI ST 1,520148
1642,148,TAMPINES AVE 5,11,1984,Y,N,N,N,N,N,TAP,90,0,0,0,0,0,90,0,0,0,0,0,0,148 TAMPINES AVE 5,521148
1643,148,WOODLANDS ST 13,12,1984,Y,N,N,N,N,N,WL,110,0,0,66,44,0,0,0,0,0,0,0,0,148 WOODLANDS ST 13,730148
1644,148,YISHUN ST 11,12,1984,Y,Y,N,Y,N,N,YS,185,0,0,106,66,13,0,0,0,0,0,0,0,148 YISHUN ST 11,760148
1645,148A,MEI LING ST,5,1993,N,N,N,N,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,148A MEI LING ST,141148
1646,148A,RIVERVALE CRES,1,1998,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,148A RIVERVALE CRES,541148
1647,149,BEDOK RESERVOIR RD,13,1986,Y,N,N,N,N,N,BD,120,0,0,0,120,0,0,0,0,0,0,0,0,149 BEDOK RESERVOIR RD,470149
1648,149,BISHAN ST 11,9,1986,Y,N,N,N,N,N,BH,96,0,0,0,56,40,0,0,0,0,0,0,0,149 BISHAN ST 11,570149
1649,149,BT BATOK WEST AVE 6,4,1983,Y,N,N,N,N,N,BB,16,0,0,4,12,0,0,0,0,0,0,0,0,149 BT BATOK WEST AVE 6,650149
1650,149,LOR 1 TOA PAYOH,11,1971,Y,N,N,Y,N,N,TP,180,0,0,0,0,0,0,0,0,0,180,0,0,149 LOR 1 TOA PAYOH,310149
1651,149,MEI LING ST,16,1993,Y,N,N,N,N,N,QT,68,0,0,0,0,0,68,0,0,0,0,0,0,149 MEI LING ST,140149
1652,149,PASIR RIS ST 13,11,1993,Y,N,N,N,N,N,PRC,66,0,0,0,31,35,0,0,0,0,0,0,0,149 PASIR RIS ST 13,510149
1653,149,PETIR RD,12,1987,Y,N,N,N,N,N,BP,110,0,0,65,44,0,0,0,0,0,0,1,0,149 PETIR RD,670149
1654,149,RIVERVALE CRES,17,1998,Y,N,N,N,N,N,SK,131,0,0,0,34,97,0,0,0,0,0,0,0,149 RIVERVALE CRES,540149
1655,149,SERANGOON NTH AVE 1,14,2017,Y,Y,N,N,N,N,SGN,150,0,85,0,0,0,0,0,65,0,0,0,0,149 SERANGOON NTH AVE 1,550149
1656,149,SIMEI ST 1,11,1987,Y,N,N,N,N,N,TAP,80,0,0,0,44,36,0,0,0,0,0,0,0,149 SIMEI ST 1,520149
1657,149,SILAT AVE,13,1982,Y,Y,N,N,N,N,BM,129,0,0,92,33,3,1,0,0,0,0,0,0,149 SILAT AVE,160149
1658,149,TAMPINES ST 12,11,1983,Y,N,N,N,N,N,TAP,116,0,0,0,0,0,116,0,0,0,0,0,0,149 TAMPINES ST 12,521149
1659,149,WOODLANDS ST 13,12,1984,Y,N,N,N,N,N,WL,132,0,0,66,66,0,0,0,0,0,0,0,0,149 WOODLANDS ST 13,730149
1660,149,YISHUN ST 11,12,1984,Y,N,N,N,N,N,YS,88,0,0,0,12,76,0,0,0,0,0,0,0,149 YISHUN ST 11,760149
1661,149A,PASIR RIS ST 13,5,1993,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,149A PASIR RIS ST 13,511149
1662,149A,SERANGOON NTH AVE 1,5,2017,N,N,N,Y,Y,Y,SGN,0,0,0,0,0,0,0,0,0,0,0,0,0,149A SERANGOON NTH AVE 1,551149
1663,149B,PASIR RIS ST 13,1,1993,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,149B PASIR RIS ST 13,512149
1664,15,BEACH RD,20,1974,Y,Y,N,N,N,N,KWN,76,0,0,0,76,0,0,0,0,0,0,0,0,15 BEACH RD,190015
1665,15,BEDOK STH RD,14,1975,Y,N,N,Y,N,N,BD,182,0,0,0,182,0,0,0,0,0,0,0,0,15 BEDOK STH RD,460015
1666,15,EUNOS CRES,16,1976,Y,N,N,N,N,N,GL,90,0,0,0,12,78,0,0,0,0,0,0,0,15 EUNOS CRES,400015
1667,15,FARRER PK RD,30,2002,Y,N,N,N,N,N,KWN,174,0,0,116,58,0,0,0,0,0,0,0,0,15 FARRER PK RD,210015
1668,15,GHIM MOH RD,14,1976,Y,N,N,Y,N,N,QT,156,0,0,0,156,0,0,0,0,0,0,0,0,15 GHIM MOH RD,270015
1669,15,HOUGANG AVE 3,16,1975,Y,Y,N,N,N,N,HG,180,0,0,0,180,0,0,0,0,0,0,0,0,15 HOUGANG AVE 3,530015
1670,15,JOO SENG RD,12,1983,Y,N,N,Y,N,N,TP,150,0,0,0,150,0,0,0,0,0,0,0,0,15 JOO SENG RD,360015
1671,15,LOR 7 TOA PAYOH,11,1969,Y,N,N,Y,N,N,TP,258,0,0,0,0,0,0,0,0,258,0,0,0,15 LOR 7 TOA PAYOH,310015
1672,15,MARINE TER,16,1974,Y,N,N,Y,N,N,MP,270,0,10,0,0,0,0,0,0,0,260,0,0,15 MARINE TER,440015
1673,15,MARSILING LANE,14,1975,Y,Y,N,Y,N,N,WL,207,0,0,205,0,1,0,0,0,0,0,1,0,15 MARSILING LANE,730015
1674,15,ST. GEORGE'S RD,12,1984,Y,N,N,N,N,N,KWN,88,0,0,0,88,0,0,0,0,0,0,0,0,15 ST. GEORGE'S RD,320015
1675,15,TECK WHYE LANE,13,1978,Y,N,N,Y,N,N,CCK,120,0,0,0,120,0,0,0,0,0,0,0,0,15 TECK WHYE LANE,680015
1676,15,TELOK BLANGAH CRES,16,1974,Y,N,N,Y,N,N,BM,175,0,0,170,0,5,0,0,0,0,0,0,0,15 TELOK BLANGAH CRES,090015
1677,15,TOH YI DR,4,1987,Y,N,N,N,N,N,BT,16,0,0,0,0,0,16,0,0,0,0,0,0,15 TOH YI DR,590015
1678,15,UPP BOON KENG RD,16,1974,Y,N,N,N,N,N,KWN,210,0,0,0,210,0,0,0,0,0,0,0,0,15 UPP BOON KENG RD,380015
1679,15A,MARINE TER,1,2004,N,N,N,N,N,Y,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,15A MARINE TER,441015
1680,150,ANG MO KIO AVE 5,12,1980,Y,N,N,N,N,N,AMK,128,0,0,102,22,2,2,0,0,0,0,0,0,150 ANG MO KIO AVE 5,560150
1681,150,BEDOK RESERVOIR RD,10,1986,Y,Y,N,N,N,N,BD,104,0,0,52,52,0,0,0,0,0,0,0,0,150 BEDOK RESERVOIR RD,470150
1682,150,BISHAN ST 11,4,1987,Y,Y,N,N,N,N,BH,27,0,0,8,19,0,0,0,0,0,0,0,0,150 BISHAN ST 11,570150
1683,150,BT BATOK ST 11,4,1985,Y,Y,N,N,N,N,BB,28,0,0,28,0,0,0,0,0,0,0,0,0,150 BT BATOK ST 11,650150
1684,150,CORPORATION DR,4,2018,N,N,N,Y,Y,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,150 CORPORATION DR,610150
1685,150,JLN TECK WHYE,16,1996,Y,Y,N,N,N,N,CCK,105,0,0,0,105,0,0,0,0,0,0,0,0,150 JLN TECK WHYE,680150
1686,150,LOR 1 TOA PAYOH,11,1971,Y,Y,N,N,N,N,TP,180,0,0,0,0,0,0,0,0,0,180,0,0,150 LOR 1 TOA PAYOH,310150
1687,150,MEI LING ST,21,1994,Y,N,N,Y,N,N,QT,109,0,0,0,0,0,109,0,0,0,0,0,0,150 MEI LING ST,141150
1688,150,PASIR RIS ST 13,9,1993,Y,N,N,N,N,N,PRC,74,0,0,0,38,36,0,0,0,0,0,0,0,150 PASIR RIS ST 13,510150
1689,150,PETIR RD,12,1987,Y,N,N,N,N,N,BP,110,0,0,66,44,0,0,0,0,0,0,0,0,150 PETIR RD,670150
1690,150,RIVERVALE CRES,17,2005,Y,N,N,N,N,N,SK,146,0,0,0,146,0,0,0,0,0,0,0,0,150 RIVERVALE CRES,540150
1691,150,SERANGOON NTH AVE 2,3,2001,N,N,N,N,Y,N,SGN,0,0,0,0,0,0,0,0,0,0,0,0,0,150 SERANGOON NTH AVE 2,550150
1692,150,SIMEI ST 1,11,1987,Y,N,N,Y,N,N,TAP,120,0,0,0,48,72,0,0,0,0,0,0,0,150 SIMEI ST 1,520150
1693,150,SILAT AVE,4,1982,Y,Y,N,N,N,N,BM,12,0,0,8,4,0,0,0,0,0,0,0,0,150 SILAT AVE,160150
1694,150,TAMPINES ST 12,11,1983,Y,Y,N,Y,N,N,TAP,111,0,0,74,36,0,1,0,0,0,0,0,0,150 TAMPINES ST 12,521150
1695,150,WOODLANDS ST 13,4,1984,Y,N,N,N,N,N,WL,32,0,0,0,32,0,0,0,0,0,0,0,0,150 WOODLANDS ST 13,730150
1696,150,YISHUN ST 11,12,1984,Y,Y,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,150 YISHUN ST 11,760150
1697,150A,BISHAN ST 11,4,1987,Y,Y,N,N,N,N,BH,27,0,0,8,19,0,0,0,0,0,0,0,0,150A BISHAN ST 11,571150
1698,150A,CORPORATION DR,20,2018,Y,N,N,N,N,N,JW,266,0,171,95,0,0,0,0,0,0,0,0,0,150A CORPORATION DR,611150
1699,150A,MEI CHIN RD,2,1970,N,N,N,Y,N,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,150A MEI CHIN RD,140150
1700,151,ANG MO KIO AVE 5,12,1980,Y,Y,N,N,N,N,AMK,122,0,0,99,21,0,2,0,0,0,0,0,0,151 ANG MO KIO AVE 5,560151
1701,151,BEDOK RESERVOIR RD,10,1986,Y,Y,N,N,N,N,BD,105,0,0,53,52,0,0,0,0,0,0,0,0,151 BEDOK RESERVOIR RD,470151
1702,151,BEDOK STH RD,5,2022,N,N,N,Y,N,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,151 BEDOK STH RD,460151
1703,151,BISHAN ST 11,4,1987,Y,Y,N,N,N,N,BH,34,0,0,16,18,0,0,0,0,0,0,0,0,151 BISHAN ST 11,570151
1704,151,BT BATOK ST 11,4,1985,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,151 BT BATOK ST 11,650151
1705,151,JLN TECK WHYE,10,1996,Y,Y,N,Y,N,N,CCK,90,0,0,0,90,0,0,0,0,0,0,0,0,151 JLN TECK WHYE,680151
1706,151,MEI LING ST,10,1968,Y,N,N,Y,N,N,QT,196,0,0,0,0,0,0,0,0,196,0,0,0,151 MEI LING ST,140151
1707,151,PASIR RIS ST 13,9,1993,Y,N,N,N,N,N,PRC,46,0,0,0,22,24,0,0,0,0,0,0,0,151 PASIR RIS ST 13,510151
1708,151,PETIR RD,13,1988,Y,N,N,N,N,N,BP,60,0,0,0,0,0,60,0,0,0,0,0,0,151 PETIR RD,670151
1709,151,RIVERVALE CRES,17,2005,Y,N,N,N,N,N,SK,98,0,0,0,32,66,0,0,0,0,0,0,0,151 RIVERVALE CRES,540151
1710,151,SERANGOON NTH AVE 2,4,1985,Y,Y,N,N,N,N,SGN,89,0,0,70,18,1,0,0,0,0,0,0,0,151 SERANGOON NTH AVE 2,550151
1711,151,SIMEI ST 1,11,1987,Y,Y,N,N,N,N,TAP,80,0,0,0,44,36,0,0,0,0,0,0,0,151 SIMEI ST 1,520151
1712,151,TAMPINES ST 12,11,1983,Y,N,N,Y,N,N,TAP,116,0,0,0,0,0,116,0,0,0,0,0,0,151 TAMPINES ST 12,521151
1713,151,WOODLANDS ST 13,12,1984,Y,N,N,N,N,N,WL,110,0,0,66,44,0,0,0,0,0,0,0,0,151 WOODLANDS ST 13,730151
1714,151,YISHUN ST 11,12,1984,Y,N,N,Y,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,151 YISHUN ST 11,760151
1715,151,YUNG HO RD,15,1990,Y,Y,N,N,N,N,JW,72,0,0,0,0,0,72,0,0,0,0,0,0,151 YUNG HO RD,610151
1716,151A,BISHAN ST 11,1,1997,N,N,Y,N,N,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,151A BISHAN ST 11,571151
1717,151A,JLN TECK WHYE,1,1996,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,151A JLN TECK WHYE,681151
1718,151A,MEI LING ST,1,2001,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,151A MEI LING ST,141151
1719,151A,SERANGOON NTH AVE 2,2,1985,N,Y,N,N,N,N,SGN,0,0,0,0,0,0,0,0,0,0,0,0,0,151A SERANGOON NTH AVE 2,551151
1720,152,ANG MO KIO AVE 5,12,1980,Y,N,N,N,N,N,AMK,130,0,0,105,22,1,1,0,0,0,0,1,0,152 ANG MO KIO AVE 5,560152
1721,152,BISHAN ST 11,4,1987,Y,Y,N,N,N,N,BH,17,0,0,9,8,0,0,0,0,0,0,0,0,152 BISHAN ST 11,570152
1722,152,BT BATOK ST 11,4,1985,Y,Y,N,N,N,N,BB,26,0,0,26,0,0,0,0,0,0,0,0,0,152 BT BATOK ST 11,650152
1723,152,GANGSA RD,21,1997,Y,N,N,N,N,N,BP,80,0,0,0,0,80,0,0,0,0,0,0,0,152 GANGSA RD,670152
1724,152,JLN TECK WHYE,15,1996,Y,N,N,N,N,N,CCK,104,0,0,0,104,0,0,0,0,0,0,0,0,152 JLN TECK WHYE,680152
1725,152,LOR 2 TOA PAYOH,40,2005,Y,N,N,N,N,N,TP,229,0,0,0,156,73,0,0,0,0,0,0,0,152 LOR 2 TOA PAYOH,310152
1726,152,MEI LING ST,12,1968,Y,Y,N,N,N,N,QT,80,0,0,79,0,0,0,0,0,0,0,1,0,152 MEI LING ST,140152
1727,152,PASIR RIS ST 13,9,1993,Y,N,N,N,N,N,PRC,30,0,0,0,0,0,30,0,0,0,0,0,0,152 PASIR RIS ST 13,510152
1728,152,RIVERVALE CRES,17,2005,Y,N,N,Y,N,N,SK,96,0,0,0,32,64,0,0,0,0,0,0,0,152 RIVERVALE CRES,540152
1729,152,SERANGOON NTH AVE 1,4,1985,Y,Y,N,N,N,N,SGN,58,0,0,48,10,0,0,0,0,0,0,0,0,152 SERANGOON NTH AVE 1,550152
1730,152,WOODLANDS ST 13,12,1984,Y,N,N,N,N,N,WL,110,0,0,66,44,0,0,0,0,0,0,0,0,152 WOODLANDS ST 13,730152
1731,152,YISHUN ST 11,4,1984,Y,N,N,N,N,N,YS,24,0,0,24,0,0,0,0,0,0,0,0,0,152 YISHUN ST 11,760152
1732,152,YUNG HO RD,13,1989,Y,Y,N,N,N,N,JW,100,0,0,0,100,0,0,0,0,0,0,0,0,152 YUNG HO RD,610152
1733,152A,BEDOK STH RD,16,2021,Y,Y,N,N,N,N,BD,123,0,28,0,41,54,0,0,0,0,0,0,0,152A BEDOK STH RD,461152
1734,152A,BISHAN ST 11,3,1987,N,Y,N,N,Y,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,152A BISHAN ST 11,571152
1735,152A,GANGSA RD,5,1997,N,Y,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,152A GANGSA RD,671152
1736,152A,SERANGOON NTH AVE 1,1,1985,N,Y,N,N,N,N,SGN,0,0,0,0,0,0,0,0,0,0,0,0,0,152A SERANGOON NTH AVE 1,551152
1737,152B,BEDOK STH RD,16,2021,Y,N,N,N,N,N,BD,103,0,45,0,28,30,0,0,0,0,0,0,0,152B BEDOK STH RD,462152
1738,152B,BISHAN ST 11,16,2010,Y,N,N,Y,N,N,BH,176,0,24,0,0,0,0,0,152,0,0,0,0,152B BISHAN ST 11,572152
1739,152B,SERANGOON NTH AVE 1,1,1985,N,Y,N,N,N,N,SGN,0,0,0,0,0,0,0,0,0,0,0,0,0,152B SERANGOON NTH AVE 1,552152
1740,152C,BEDOK STH RD,16,2021,Y,N,N,N,N,N,BD,90,0,0,0,30,60,0,0,0,0,0,0,0,152C BEDOK STH RD,463152
1741,153,ANG MO KIO AVE 5,12,1980,Y,N,N,N,N,N,AMK,128,0,0,102,22,1,3,0,0,0,0,0,0,153 ANG MO KIO AVE 5,560153
1742,153,BISHAN ST 13,9,1987,Y,N,N,Y,N,N,BH,112,0,0,0,56,56,0,0,0,0,0,0,0,153 BISHAN ST 13,570153
1743,153,BT BATOK ST 11,4,1985,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,153 BT BATOK ST 11,650153
1744,153,GANGSA RD,23,1998,Y,N,N,N,N,N,BP,88,0,0,0,0,88,0,0,0,0,0,0,0,153 GANGSA RD,670153
1745,153,JLN TECK WHYE,29,2020,Y,Y,N,Y,N,Y,CCK,126,0,126,0,0,0,0,0,0,0,0,0,0,153 JLN TECK WHYE,680153
1746,153,LOR 2 TOA PAYOH,30,1998,Y,N,N,N,N,N,TP,140,0,0,0,29,111,0,0,0,0,0,0,0,153 LOR 2 TOA PAYOH,310153
1747,153,MEI LING ST,12,1968,Y,Y,N,N,N,N,QT,80,0,0,80,0,0,0,0,0,0,0,0,0,153 MEI LING ST,140153
1748,153,PASIR RIS ST 13,8,1994,Y,N,N,N,N,N,PRC,28,0,0,0,0,0,28,0,0,0,0,0,0,153 PASIR RIS ST 13,510153
1749,153,RIVERVALE CRES,17,2005,Y,N,N,Y,N,N,SK,96,0,0,0,96,0,0,0,0,0,0,0,0,153 RIVERVALE CRES,540153
1750,153,SERANGOON NTH AVE 1,4,1986,Y,Y,N,N,N,N,SGN,112,0,0,101,11,0,0,0,0,0,0,0,0,153 SERANGOON NTH AVE 1,550153
1751,153,SIMEI ST 1,11,1987,Y,N,N,Y,N,N,TAP,80,0,0,0,44,36,0,0,0,0,0,0,0,153 SIMEI ST 1,520153
1752,153,WOODLANDS ST 13,4,1984,Y,N,N,N,N,N,WL,32,0,0,0,0,0,0,0,0,0,0,0,32,153 WOODLANDS ST 13,730153
1753,153,YISHUN ST 11,12,1984,Y,N,N,N,N,N,YS,113,0,0,67,45,1,0,0,0,0,0,0,0,153 YISHUN ST 11,760153
1754,153,YUNG HO RD,15,1989,Y,Y,N,Y,N,N,JW,112,0,0,0,112,0,0,0,0,0,0,0,0,153 YUNG HO RD,610153
1755,153A,BEDOK STH RD,16,2021,Y,N,N,N,N,N,BD,103,0,0,0,75,28,0,0,0,0,0,0,0,153A BEDOK STH RD,461153
1756,153A,LOR 1 TOA PAYOH,19,1997,Y,N,N,N,N,N,TP,72,0,0,0,36,36,0,0,0,0,0,0,0,153A LOR 1 TOA PAYOH,311153
1757,153A,MEI LING ST,1,2001,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,153A MEI LING ST,141153
1758,153A,SERANGOON NTH AVE 1,2,1986,N,Y,N,N,N,N,SGN,0,0,0,0,0,0,0,0,0,0,0,0,0,153A SERANGOON NTH AVE 1,551153
1759,153B,BEDOK STH RD,18,2021,Y,N,N,N,N,N,BD,100,0,0,0,32,68,0,0,0,0,0,0,0,153B BEDOK STH RD,462153
1760,153C,BEDOK STH RD,18,2021,Y,N,N,N,N,N,BD,117,0,0,0,83,34,0,0,0,0,0,0,0,153C BEDOK STH RD,463153
1761,154,ANG MO KIO AVE 5,12,1980,Y,N,N,Y,N,N,AMK,128,0,0,101,22,2,2,0,0,0,0,1,0,154 ANG MO KIO AVE 5,560154
1762,154,BEDOK STH RD,7,2021,N,N,N,N,Y,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,154 BEDOK STH RD,460154
1763,154,BISHAN ST 13,9,1987,Y,N,N,Y,N,N,BH,104,0,0,0,64,40,0,0,0,0,0,0,0,154 BISHAN ST 13,570154
1764,154,BT BATOK ST 11,4,1985,Y,Y,N,N,N,N,BB,13,0,0,13,0,0,0,0,0,0,0,0,0,154 BT BATOK ST 11,650154
1765,154,GANGSA RD,25,1998,Y,N,N,N,N,N,BP,96,0,0,0,0,96,0,0,0,0,0,0,0,154 GANGSA RD,670154
1766,154,HOUGANG ST 11,11,1984,Y,N,N,Y,N,N,HG,144,0,0,103,41,0,0,0,0,0,0,0,0,154 HOUGANG ST 11,530154
1767,154,JLN TECK WHYE,16,1996,Y,N,N,N,N,N,CCK,122,0,0,0,62,60,0,0,0,0,0,0,0,154 JLN TECK WHYE,680154
1768,154,LOR 2 TOA PAYOH,30,1999,Y,N,N,N,N,N,TP,140,0,0,0,53,87,0,0,0,0,0,0,0,154 LOR 2 TOA PAYOH,310154
1769,154,MEI LING ST,16,1968,Y,Y,N,N,N,N,QT,140,0,0,140,0,0,0,0,0,0,0,0,0,154 MEI LING ST,140154
1770,154,PASIR RIS ST 13,8,1994,Y,N,N,N,N,N,PRC,28,0,0,0,0,0,28,0,0,0,0,0,0,154 PASIR RIS ST 13,510154
1771,154,RIVERVALE CRES,17,2005,Y,N,N,Y,N,N,SK,96,0,0,0,96,0,0,0,0,0,0,0,0,154 RIVERVALE CRES,540154
1772,154,SERANGOON NTH AVE 1,4,1986,Y,Y,N,N,N,N,SGN,88,0,0,67,20,1,0,0,0,0,0,0,0,154 SERANGOON NTH AVE 1,550154
1773,154,SIMEI ST 1,11,1987,Y,N,N,Y,N,N,TAP,120,0,0,0,48,72,0,0,0,0,0,0,0,154 SIMEI ST 1,520154
1774,154,WOODLANDS ST 13,10,1984,Y,Y,N,N,N,N,WL,90,0,0,0,90,0,0,0,0,0,0,0,0,154 WOODLANDS ST 13,730154
1775,154,YISHUN ST 11,12,1984,Y,N,N,N,N,N,YS,88,0,0,0,12,76,0,0,0,0,0,0,0,154 YISHUN ST 11,760154
1776,154,YUNG HO RD,13,1990,Y,Y,N,Y,N,N,JW,74,0,0,0,0,0,74,0,0,0,0,0,0,154 YUNG HO RD,610154
1777,154A,BEDOK STH RD,18,2021,Y,N,N,N,N,N,BD,153,0,68,0,85,0,0,0,0,0,0,0,0,154A BEDOK STH RD,461154
1778,154A,BT BATOK WEST AVE 8,5,1996,N,Y,Y,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,154A BT BATOK WEST AVE 8,651154
1779,154A,JLN TECK WHYE,5,1996,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,154A JLN TECK WHYE,681154
1780,154B,BEDOK STH RD,18,2021,Y,N,N,N,N,N,BD,151,0,68,0,83,0,0,0,0,0,0,0,0,154B BEDOK STH RD,462154
1781,155,ANG MO KIO AVE 4,11,1980,Y,N,N,N,N,N,AMK,155,0,0,130,20,2,3,0,0,0,0,0,0,155 ANG MO KIO AVE 4,560155
1782,155,BEDOK STH AVE 3,4,1985,Y,N,N,N,N,N,BD,8,0,0,0,0,0,8,0,0,0,0,0,0,155 BEDOK STH AVE 3,460155
1783,155,BISHAN ST 13,22,1987,Y,N,N,N,N,N,BH,114,0,0,0,12,102,0,0,0,0,0,0,0,155 BISHAN ST 13,570155
1784,155,BT BATOK ST 11,1,1985,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,155 BT BATOK ST 11,650155
1785,155,GANGSA RD,25,1998,Y,N,N,N,N,N,BP,96,0,0,0,0,0,96,0,0,0,0,0,0,155 GANGSA RD,670155
1786,155,HOUGANG ST 11,13,1984,Y,N,N,N,N,N,HG,96,0,0,0,96,0,0,0,0,0,0,0,0,155 HOUGANG ST 11,530155
1787,155,JLN TECK WHYE,16,1996,Y,N,N,N,N,N,CCK,107,0,0,0,47,60,0,0,0,0,0,0,0,155 JLN TECK WHYE,680155
1788,155,LOR 1 TOA PAYOH,30,1998,Y,N,N,N,N,N,TP,140,0,0,0,140,0,0,0,0,0,0,0,0,155 LOR 1 TOA PAYOH,310155
1789,155,MEI LING ST,12,1969,Y,N,N,N,N,N,QT,144,0,0,0,0,0,0,0,0,0,144,0,0,155 MEI LING ST,140155
1790,155,PASIR RIS ST 13,9,1993,Y,N,N,N,N,N,PRC,46,0,0,0,0,0,46,0,0,0,0,0,0,155 PASIR RIS ST 13,510155
1791,155,RIVERVALE CRES,17,2005,Y,N,N,N,N,N,SK,98,0,0,0,32,66,0,0,0,0,0,0,0,155 RIVERVALE CRES,540155
